ins_name,Phirea_time
data/TSP/implosion/660.tsp,0.029
data/TSP/implosion/661.tsp,0.051
data/TSP/implosion/662.tsp,0.126
data/TSP/implosion/663.tsp,0.08
data/TSP/implosion/664.tsp,0.106
data/TSP/implosion/665.tsp,0.051
data/TSP/implosion/666.tsp,0.082
data/TSP/implosion/667.tsp,0.07
data/TSP/implosion/668.tsp,0.116
data/TSP/implosion/669.tsp,0.137
data/TSP/implosion/67.tsp,0.035
data/TSP/implosion/670.tsp,0.031
data/TSP/implosion/671.tsp,0.058
data/TSP/implosion/672.tsp,0.044
data/TSP/implosion/673.tsp,0.063
data/TSP/implosion/674.tsp,0.051
data/TSP/implosion/675.tsp,0.097
data/TSP/implosion/676.tsp,0.068
data/TSP/implosion/677.tsp,0.044
data/TSP/implosion/678.tsp,0.032
data/TSP/implosion/679.tsp,0.025
data/TSP/implosion/68.tsp,0.045
data/TSP/implosion/680.tsp,0.057
data/TSP/implosion/681.tsp,0.06
data/TSP/implosion/682.tsp,0.042
data/TSP/implosion/683.tsp,0.094
data/TSP/implosion/684.tsp,0.046
data/TSP/implosion/685.tsp,0.174
data/TSP/implosion/686.tsp,0.05
data/TSP/implosion/687.tsp,0.112
data/TSP/implosion/688.tsp,0.034
data/TSP/implosion/689.tsp,0.046
data/TSP/implosion/69.tsp,0.064
data/TSP/implosion/690.tsp,0.13
data/TSP/implosion/691.tsp,0.049
data/TSP/implosion/692.tsp,0.099
data/TSP/implosion/693.tsp,0.1
data/TSP/implosion/694.tsp,0.034
data/TSP/implosion/695.tsp,0.054
data/TSP/implosion/696.tsp,0.11
data/TSP/implosion/697.tsp,0.054
data/TSP/implosion/698.tsp,0.089
data/TSP/implosion/699.tsp,0.119
data/TSP/implosion/7.tsp,0.077
data/TSP/implosion/70.tsp,0.114
data/TSP/implosion/700.tsp,0.092
data/TSP/implosion/701.tsp,0.086
data/TSP/implosion/702.tsp,0.092
data/TSP/implosion/703.tsp,0.031
data/TSP/implosion/704.tsp,0.088
data/TSP/implosion/705.tsp,0.057
data/TSP/implosion/706.tsp,0.075
data/TSP/implosion/707.tsp,0.106
data/TSP/implosion/708.tsp,0.071
data/TSP/implosion/709.tsp,0.048
data/TSP/implosion/71.tsp,0.122
data/TSP/implosion/710.tsp,0.041
data/TSP/implosion/711.tsp,0.069
data/TSP/implosion/712.tsp,0.054
data/TSP/implosion/713.tsp,0.077
data/TSP/implosion/714.tsp,0.11
data/TSP/implosion/715.tsp,0.089
data/TSP/implosion/716.tsp,0.128
data/TSP/implosion/717.tsp,0.07
data/TSP/implosion/718.tsp,0.096
data/TSP/implosion/719.tsp,0.125
data/TSP/implosion/72.tsp,0.091
data/TSP/implosion/720.tsp,0.099
data/TSP/implosion/721.tsp,0.078
data/TSP/implosion/722.tsp,0.044
data/TSP/implosion/723.tsp,0.119
data/TSP/implosion/724.tsp,0.047
data/TSP/implosion/725.tsp,0.032
data/TSP/implosion/726.tsp,0.06
data/TSP/implosion/727.tsp,0.058
data/TSP/implosion/728.tsp,0.118
data/TSP/implosion/729.tsp,0.08
data/TSP/implosion/73.tsp,0.032
data/TSP/implosion/730.tsp,0.036
data/TSP/implosion/731.tsp,0.08
data/TSP/implosion/732.tsp,0.029
data/TSP/implosion/733.tsp,0.066
data/TSP/implosion/734.tsp,0.051
data/TSP/implosion/735.tsp,0.078
data/TSP/implosion/736.tsp,0.032
data/TSP/implosion/737.tsp,0.123
data/TSP/implosion/738.tsp,0.062
data/TSP/implosion/739.tsp,0.055
data/TSP/implosion/74.tsp,0.151
data/TSP/implosion/740.tsp,0.148
data/TSP/implosion/741.tsp,0.109
data/TSP/implosion/742.tsp,0.029
data/TSP/implosion/743.tsp,0.03
data/TSP/implosion/744.tsp,0.03
data/TSP/implosion/745.tsp,0.039
data/TSP/implosion/746.tsp,0.117
data/TSP/implosion/747.tsp,0.101
data/TSP/implosion/748.tsp,0.057
data/TSP/implosion/749.tsp,0.104
data/TSP/implosion/75.tsp,0.06
data/TSP/implosion/750.tsp,0.113
data/TSP/implosion/751.tsp,0.066
data/TSP/implosion/752.tsp,0.121
data/TSP/implosion/753.tsp,0.064
data/TSP/implosion/754.tsp,0.139
data/TSP/implosion/755.tsp,0.058
data/TSP/implosion/756.tsp,0.129
data/TSP/implosion/757.tsp,0.05
data/TSP/implosion/758.tsp,0.141
data/TSP/implosion/759.tsp,0.038
data/TSP/implosion/76.tsp,0.048
data/TSP/implosion/760.tsp,0.058
data/TSP/implosion/761.tsp,0.045
data/TSP/implosion/762.tsp,0.106
data/TSP/implosion/763.tsp,0.152
data/TSP/implosion/764.tsp,0.087
data/TSP/implosion/765.tsp,0.108
data/TSP/implosion/766.tsp,0.093
data/TSP/implosion/767.tsp,0.133
data/TSP/implosion/768.tsp,0.091
data/TSP/implosion/769.tsp,0.14
data/TSP/implosion/77.tsp,0.128
data/TSP/implosion/770.tsp,0.126
data/TSP/implosion/771.tsp,0.029
data/TSP/implosion/772.tsp,0.039
data/TSP/implosion/773.tsp,0.364
data/TSP/implosion/774.tsp,0.129
data/TSP/implosion/775.tsp,0.103
data/TSP/implosion/776.tsp,0.101
data/TSP/implosion/777.tsp,0.049
data/TSP/implosion/778.tsp,0.158
data/TSP/implosion/779.tsp,0.072
data/TSP/implosion/78.tsp,0.109
data/TSP/implosion/780.tsp,0.037
data/TSP/implosion/781.tsp,0.082
data/TSP/implosion/782.tsp,0.079
data/TSP/implosion/783.tsp,0.095
data/TSP/implosion/784.tsp,0.137
data/TSP/implosion/785.tsp,0.091
data/TSP/implosion/786.tsp,0.06
data/TSP/implosion/787.tsp,0.073
data/TSP/implosion/788.tsp,0.053
data/TSP/implosion/789.tsp,0.104
data/TSP/implosion/79.tsp,0.191
data/TSP/implosion/790.tsp,0.13
data/TSP/implosion/791.tsp,0.119
data/TSP/implosion/792.tsp,0.125
data/TSP/implosion/793.tsp,0.068
data/TSP/implosion/794.tsp,0.122
data/TSP/implosion/795.tsp,0.103
data/TSP/implosion/796.tsp,0.068
data/TSP/implosion/797.tsp,0.031
data/TSP/implosion/798.tsp,0.035
data/TSP/implosion/799.tsp,0.134
data/TSP/implosion/8.tsp,0.124
data/TSP/implosion/80.tsp,0.032
data/TSP/implosion/800.tsp,0.093
data/TSP/implosion/801.tsp,0.033
data/TSP/implosion/802.tsp,0.044
data/TSP/implosion/803.tsp,0.128
data/TSP/implosion/804.tsp,0.059
data/TSP/implosion/805.tsp,0.099
data/TSP/implosion/806.tsp,0.102
data/TSP/implosion/807.tsp,0.086
data/TSP/implosion/808.tsp,0.059
data/TSP/implosion/809.tsp,0.063
data/TSP/implosion/81.tsp,0.057
data/TSP/implosion/810.tsp,0.057
data/TSP/implosion/811.tsp,0.034
data/TSP/implosion/812.tsp,0.085
data/TSP/implosion/813.tsp,0.049
data/TSP/implosion/814.tsp,0.115
data/TSP/implosion/815.tsp,0.102
data/TSP/implosion/816.tsp,0.059
data/TSP/implosion/817.tsp,0.074
data/TSP/implosion/818.tsp,0.115
data/TSP/implosion/819.tsp,0.109
data/TSP/implosion/82.tsp,0.109
data/TSP/implosion/820.tsp,0.061
data/TSP/implosion/821.tsp,0.077
data/TSP/implosion/822.tsp,0.026
data/TSP/implosion/823.tsp,0.075
data/TSP/implosion/824.tsp,0.065
data/TSP/implosion/825.tsp,0.124
data/TSP/implosion/826.tsp,0.039
data/TSP/implosion/827.tsp,0.09
data/TSP/implosion/828.tsp,0.026
data/TSP/implosion/829.tsp,0.109
data/TSP/implosion/83.tsp,0.093
data/TSP/implosion/830.tsp,0.046
data/TSP/implosion/831.tsp,0.113
data/TSP/implosion/832.tsp,0.038
data/TSP/implosion/833.tsp,0.104
data/TSP/implosion/834.tsp,0.029
data/TSP/implosion/835.tsp,0.075
data/TSP/implosion/836.tsp,0.098
data/TSP/implosion/837.tsp,0.045
data/TSP/implosion/838.tsp,0.118
data/TSP/implosion/839.tsp,0.038
data/TSP/implosion/84.tsp,0.059
data/TSP/implosion/840.tsp,0.101
data/TSP/implosion/841.tsp,0.074
data/TSP/implosion/842.tsp,0.068
data/TSP/implosion/843.tsp,0.078
data/TSP/implosion/844.tsp,0.042
data/TSP/implosion/845.tsp,0.092
data/TSP/implosion/846.tsp,0.113
data/TSP/implosion/847.tsp,0.113
data/TSP/implosion/848.tsp,0.083
data/TSP/implosion/849.tsp,0.068
data/TSP/implosion/85.tsp,0.13
data/TSP/implosion/850.tsp,0.129
data/TSP/implosion/851.tsp,0.056
data/TSP/implosion/852.tsp,0.082
data/TSP/implosion/853.tsp,0.07
data/TSP/implosion/854.tsp,0.071
data/TSP/implosion/855.tsp,0.024
data/TSP/implosion/856.tsp,0.066
data/TSP/implosion/857.tsp,0.06
data/TSP/implosion/858.tsp,0.059
data/TSP/implosion/859.tsp,0.067
data/TSP/implosion/86.tsp,0.083
data/TSP/implosion/860.tsp,0.081
data/TSP/implosion/861.tsp,0.116
data/TSP/implosion/862.tsp,0.109
data/TSP/implosion/863.tsp,0.038
data/TSP/implosion/864.tsp,0.053
data/TSP/implosion/865.tsp,0.094
data/TSP/implosion/866.tsp,0.043
data/TSP/implosion/867.tsp,0.031
data/TSP/implosion/868.tsp,0.058
data/TSP/implosion/869.tsp,0.09
data/TSP/implosion/87.tsp,0.08
data/TSP/implosion/870.tsp,0.068
data/TSP/implosion/871.tsp,0.094
data/TSP/implosion/872.tsp,0.091
data/TSP/implosion/873.tsp,0.027
data/TSP/implosion/874.tsp,0.082
data/TSP/implosion/875.tsp,0.042
data/TSP/implosion/876.tsp,0.044
data/TSP/implosion/877.tsp,0.115
data/TSP/implosion/878.tsp,0.069
data/TSP/implosion/879.tsp,0.043
data/TSP/implosion/88.tsp,0.121
data/TSP/implosion/880.tsp,0.087
data/TSP/implosion/881.tsp,0.043
data/TSP/implosion/882.tsp,0.089
data/TSP/implosion/883.tsp,0.074
data/TSP/implosion/884.tsp,0.066
data/TSP/implosion/885.tsp,0.071
data/TSP/implosion/886.tsp,0.116
data/TSP/implosion/887.tsp,0.091
data/TSP/implosion/888.tsp,0.083
data/TSP/implosion/889.tsp,0.055
data/TSP/implosion/89.tsp,0.079
data/TSP/implosion/890.tsp,0.033
data/TSP/implosion/891.tsp,0.049
data/TSP/implosion/892.tsp,0.068
data/TSP/implosion/893.tsp,0.037
data/TSP/implosion/894.tsp,0.041
data/TSP/implosion/895.tsp,0.061
data/TSP/implosion/896.tsp,0.039
data/TSP/implosion/897.tsp,0.076
data/TSP/implosion/898.tsp,0.092
data/TSP/implosion/899.tsp,0.081
data/TSP/implosion/9.tsp,0.045
data/TSP/implosion/90.tsp,0.03
data/TSP/implosion/900.tsp,0.086
data/TSP/implosion/901.tsp,0.034
data/TSP/implosion/902.tsp,0.118
data/TSP/implosion/903.tsp,0.094
data/TSP/implosion/904.tsp,0.034
data/TSP/implosion/905.tsp,0.084
data/TSP/implosion/906.tsp,0.035
data/TSP/implosion/907.tsp,0.071
data/TSP/implosion/908.tsp,0.067
data/TSP/implosion/909.tsp,0.04
data/TSP/implosion/91.tsp,0.156
data/TSP/implosion/910.tsp,0.095
data/TSP/implosion/911.tsp,0.079
data/TSP/implosion/912.tsp,0.094
data/TSP/implosion/913.tsp,0.076
data/TSP/implosion/914.tsp,0.071
data/TSP/implosion/915.tsp,0.024
data/TSP/implosion/916.tsp,0.026
data/TSP/implosion/917.tsp,0.076
data/TSP/implosion/918.tsp,0.072
data/TSP/implosion/919.tsp,0.076
data/TSP/implosion/92.tsp,0.113
data/TSP/implosion/920.tsp,0.11
data/TSP/implosion/921.tsp,0.139
data/TSP/implosion/922.tsp,0.047
data/TSP/implosion/923.tsp,0.048
data/TSP/implosion/924.tsp,0.039
data/TSP/implosion/925.tsp,0.06
data/TSP/implosion/926.tsp,0.105
data/TSP/implosion/927.tsp,0.033
data/TSP/implosion/928.tsp,0.077
data/TSP/implosion/929.tsp,0.065
data/TSP/implosion/93.tsp,0.103
data/TSP/implosion/930.tsp,0.141
data/TSP/implosion/931.tsp,0.031
data/TSP/implosion/932.tsp,0.046
data/TSP/implosion/933.tsp,0.03
data/TSP/implosion/934.tsp,0.034
data/TSP/implosion/935.tsp,0.05
data/TSP/implosion/936.tsp,0.049
data/TSP/implosion/937.tsp,0.093
data/TSP/implosion/938.tsp,0.066
data/TSP/implosion/939.tsp,0.118
data/TSP/implosion/94.tsp,0.04
data/TSP/implosion/940.tsp,0.041
data/TSP/implosion/941.tsp,0.026
data/TSP/implosion/942.tsp,0.081
data/TSP/implosion/943.tsp,0.042
data/TSP/implosion/944.tsp,0.084
data/TSP/implosion/945.tsp,0.033
data/TSP/implosion/946.tsp,0.117
data/TSP/implosion/947.tsp,0.066
data/TSP/implosion/948.tsp,0.035
data/TSP/implosion/949.tsp,0.071
data/TSP/implosion/95.tsp,0.048
data/TSP/implosion/950.tsp,0.11
data/TSP/implosion/951.tsp,0.079
data/TSP/implosion/952.tsp,0.082
data/TSP/implosion/953.tsp,0.057
data/TSP/implosion/954.tsp,0.093
data/TSP/implosion/955.tsp,0.033
data/TSP/implosion/956.tsp,0.051
data/TSP/implosion/957.tsp,0.073
data/TSP/implosion/958.tsp,0.098
data/TSP/implosion/959.tsp,0.055
data/TSP/implosion/96.tsp,0.109
data/TSP/implosion/960.tsp,0.092
data/TSP/implosion/961.tsp,0.112
data/TSP/implosion/962.tsp,0.106
data/TSP/implosion/963.tsp,0.059
data/TSP/implosion/964.tsp,0.028
data/TSP/implosion/965.tsp,0.083
data/TSP/implosion/966.tsp,0.075
data/TSP/implosion/967.tsp,0.058
data/TSP/implosion/968.tsp,0.026
data/TSP/implosion/969.tsp,0.101
data/TSP/implosion/97.tsp,0.112
data/TSP/implosion/970.tsp,0.085
data/TSP/implosion/971.tsp,0.073
data/TSP/implosion/972.tsp,0.089
data/TSP/implosion/973.tsp,0.034
data/TSP/implosion/974.tsp,0.09
data/TSP/implosion/975.tsp,0.121
data/TSP/implosion/976.tsp,0.031
data/TSP/implosion/977.tsp,0.051
data/TSP/implosion/978.tsp,0.042
data/TSP/implosion/979.tsp,0.03
data/TSP/implosion/98.tsp,0.039
data/TSP/implosion/980.tsp,0.098
data/TSP/implosion/981.tsp,0.082
data/TSP/implosion/982.tsp,0.102
data/TSP/implosion/983.tsp,0.064
data/TSP/implosion/984.tsp,0.122
data/TSP/implosion/985.tsp,0.055
data/TSP/implosion/986.tsp,0.097
data/TSP/implosion/987.tsp,0.122
data/TSP/implosion/988.tsp,0.068
data/TSP/implosion/989.tsp,0.077
data/TSP/implosion/99.tsp,0.092
data/TSP/implosion/990.tsp,0.028
data/TSP/implosion/991.tsp,0.078
data/TSP/implosion/992.tsp,0.05
data/TSP/implosion/993.tsp,0.028
data/TSP/implosion/994.tsp,0.073
data/TSP/implosion/995.tsp,0.049
data/TSP/implosion/996.tsp,0.047
data/TSP/implosion/997.tsp,0.028
data/TSP/implosion/998.tsp,0.034
data/TSP/implosion/999.tsp,0.043
data/TSP/expansion/1.tsp,0.127
data/TSP/expansion/10.tsp,0.08
data/TSP/expansion/100.tsp,0.114
data/TSP/expansion/1000.tsp,0.155
data/TSP/expansion/101.tsp,0.039
data/TSP/expansion/102.tsp,0.114
data/TSP/expansion/103.tsp,0.105
data/TSP/expansion/104.tsp,0.087
data/TSP/expansion/105.tsp,0.078
data/TSP/expansion/106.tsp,0.03
data/TSP/expansion/107.tsp,0.041
data/TSP/expansion/108.tsp,0.109
data/TSP/expansion/109.tsp,0.033
data/TSP/expansion/11.tsp,0.109
data/TSP/expansion/110.tsp,0.047
data/TSP/expansion/111.tsp,0.074
data/TSP/expansion/112.tsp,0.047
data/TSP/expansion/113.tsp,0.059
data/TSP/expansion/114.tsp,0.096
data/TSP/expansion/115.tsp,0.102
data/TSP/expansion/116.tsp,0.099
data/TSP/expansion/117.tsp,0.079
data/TSP/expansion/118.tsp,0.106
data/TSP/expansion/119.tsp,0.051
data/TSP/expansion/12.tsp,0.112
data/TSP/expansion/120.tsp,0.029
data/TSP/expansion/121.tsp,0.08
data/TSP/expansion/122.tsp,0.047
data/TSP/expansion/123.tsp,0.109
data/TSP/expansion/124.tsp,0.14
data/TSP/expansion/125.tsp,0.171
data/TSP/expansion/126.tsp,0.046
data/TSP/expansion/127.tsp,0.078
data/TSP/expansion/128.tsp,0.063
data/TSP/expansion/129.tsp,0.083
data/TSP/expansion/13.tsp,0.088
data/TSP/expansion/130.tsp,0.115
data/TSP/expansion/131.tsp,0.067
data/TSP/expansion/132.tsp,0.06
data/TSP/expansion/133.tsp,0.114
data/TSP/expansion/134.tsp,0.074
data/TSP/expansion/135.tsp,0.162
data/TSP/expansion/136.tsp,0.111
data/TSP/expansion/137.tsp,0.153
data/TSP/expansion/138.tsp,0.092
data/TSP/expansion/139.tsp,0.127
data/TSP/expansion/14.tsp,0.059
data/TSP/expansion/140.tsp,0.124
data/TSP/expansion/141.tsp,0.096
data/TSP/expansion/142.tsp,0.08
data/TSP/expansion/143.tsp,0.042
data/TSP/expansion/144.tsp,0.093
data/TSP/expansion/145.tsp,0.043
data/TSP/expansion/146.tsp,0.067
data/TSP/expansion/147.tsp,0.069
data/TSP/expansion/148.tsp,0.105
data/TSP/expansion/149.tsp,0.097
data/TSP/expansion/15.tsp,0.087
data/TSP/expansion/150.tsp,0.107
data/TSP/expansion/151.tsp,0.031
data/TSP/expansion/152.tsp,0.088
data/TSP/expansion/153.tsp,0.071
data/TSP/expansion/154.tsp,0.115
data/TSP/expansion/155.tsp,0.058
data/TSP/expansion/156.tsp,0.062
data/TSP/expansion/157.tsp,0.095
data/TSP/expansion/158.tsp,0.061
data/TSP/expansion/159.tsp,0.054
data/TSP/expansion/16.tsp,0.098
data/TSP/expansion/160.tsp,0.035
data/TSP/expansion/161.tsp,0.081
data/TSP/expansion/162.tsp,0.088
data/TSP/expansion/163.tsp,0.035
data/TSP/expansion/164.tsp,0.131
data/TSP/expansion/165.tsp,0.077
data/TSP/expansion/166.tsp,0.095
data/TSP/expansion/167.tsp,0.041
data/TSP/expansion/168.tsp,0.033
data/TSP/expansion/169.tsp,0.04
data/TSP/expansion/17.tsp,0.038
data/TSP/expansion/170.tsp,0.029
data/TSP/expansion/171.tsp,0.043
data/TSP/expansion/172.tsp,0.063
data/TSP/expansion/173.tsp,0.083
data/TSP/expansion/174.tsp,0.101
data/TSP/expansion/175.tsp,0.052
data/TSP/expansion/176.tsp,0.041
data/TSP/expansion/177.tsp,0.106
data/TSP/expansion/178.tsp,0.048
data/TSP/expansion/179.tsp,0.027
data/TSP/expansion/18.tsp,0.117
data/TSP/expansion/180.tsp,0.054
data/TSP/expansion/181.tsp,0.035
data/TSP/expansion/182.tsp,0.054
data/TSP/expansion/183.tsp,0.04
data/TSP/expansion/184.tsp,0.071
data/TSP/expansion/185.tsp,0.029
data/TSP/expansion/186.tsp,0.043
data/TSP/expansion/187.tsp,0.066
data/TSP/expansion/188.tsp,0.047
data/TSP/expansion/189.tsp,0.086
data/TSP/expansion/19.tsp,0.09
data/TSP/expansion/190.tsp,0.105
data/TSP/expansion/191.tsp,0.066
data/TSP/expansion/192.tsp,0.114
data/TSP/expansion/193.tsp,0.064
data/TSP/expansion/194.tsp,0.12
data/TSP/expansion/195.tsp,0.106
data/TSP/expansion/196.tsp,0.101
data/TSP/expansion/197.tsp,0.054
data/TSP/expansion/198.tsp,0.031
data/TSP/expansion/199.tsp,0.096
data/TSP/expansion/2.tsp,0.155
data/TSP/expansion/20.tsp,0.108
data/TSP/expansion/200.tsp,0.089
data/TSP/expansion/201.tsp,0.037
data/TSP/expansion/202.tsp,0.092
data/TSP/expansion/203.tsp,0.104
data/TSP/expansion/204.tsp,0.096
data/TSP/expansion/205.tsp,0.121
data/TSP/expansion/206.tsp,0.101
data/TSP/expansion/207.tsp,0.083
data/TSP/expansion/208.tsp,0.029
data/TSP/expansion/209.tsp,0.104
data/TSP/expansion/21.tsp,0.042
data/TSP/expansion/210.tsp,0.11
data/TSP/expansion/211.tsp,0.14
data/TSP/expansion/212.tsp,0.106
data/TSP/expansion/213.tsp,0.063
data/TSP/expansion/214.tsp,0.11
data/TSP/expansion/215.tsp,0.059
data/TSP/expansion/216.tsp,0.033
data/TSP/expansion/217.tsp,0.098
data/TSP/expansion/218.tsp,0.074
data/TSP/expansion/219.tsp,0.087
data/TSP/expansion/22.tsp,0.087
data/TSP/expansion/220.tsp,0.048
data/TSP/expansion/221.tsp,0.093
data/TSP/expansion/222.tsp,0.116
data/TSP/expansion/223.tsp,0.108
data/TSP/expansion/224.tsp,0.051
data/TSP/expansion/225.tsp,0.118
data/TSP/expansion/226.tsp,0.09
data/TSP/expansion/227.tsp,0.1
data/TSP/expansion/228.tsp,0.05
data/TSP/expansion/229.tsp,0.074
data/TSP/expansion/23.tsp,0.026
data/TSP/expansion/230.tsp,0.071
data/TSP/expansion/231.tsp,0.047
data/TSP/expansion/232.tsp,0.118
data/TSP/expansion/233.tsp,0.075
data/TSP/expansion/234.tsp,0.082
data/TSP/expansion/235.tsp,0.051
data/TSP/expansion/236.tsp,0.113
data/TSP/expansion/237.tsp,0.089
data/TSP/expansion/238.tsp,0.116
data/TSP/expansion/239.tsp,0.107
data/TSP/expansion/24.tsp,0.119
data/TSP/expansion/240.tsp,0.122
data/TSP/expansion/241.tsp,0.036
data/TSP/expansion/242.tsp,0.06
data/TSP/expansion/243.tsp,0.103
data/TSP/expansion/244.tsp,0.034
data/TSP/expansion/245.tsp,0.09
data/TSP/expansion/246.tsp,0.039
data/TSP/expansion/247.tsp,0.036
data/TSP/expansion/248.tsp,0.028
data/TSP/expansion/249.tsp,0.04
data/TSP/expansion/25.tsp,0.055
data/TSP/expansion/250.tsp,0.047
data/TSP/expansion/251.tsp,0.069
data/TSP/expansion/252.tsp,0.047
data/TSP/expansion/253.tsp,0.097
data/TSP/expansion/254.tsp,0.09
data/TSP/expansion/255.tsp,0.066
data/TSP/expansion/256.tsp,0.132
data/TSP/expansion/257.tsp,0.119
data/TSP/expansion/258.tsp,0.044
data/TSP/expansion/259.tsp,0.066
data/TSP/expansion/26.tsp,0.089
data/TSP/expansion/260.tsp,0.043
data/TSP/expansion/261.tsp,0.186
data/TSP/expansion/262.tsp,0.116
data/TSP/expansion/263.tsp,0.115
data/TSP/expansion/264.tsp,0.054
data/TSP/expansion/265.tsp,0.061
data/TSP/expansion/266.tsp,0.133
data/TSP/expansion/267.tsp,0.037
data/TSP/expansion/268.tsp,0.073
data/TSP/expansion/269.tsp,0.053
data/TSP/expansion/27.tsp,0.08
data/TSP/expansion/270.tsp,0.049
data/TSP/expansion/271.tsp,0.111
data/TSP/expansion/272.tsp,0.106
data/TSP/expansion/273.tsp,0.092
data/TSP/expansion/274.tsp,0.123
data/TSP/expansion/275.tsp,0.121
data/TSP/expansion/276.tsp,0.12
data/TSP/expansion/277.tsp,0.058
data/TSP/expansion/278.tsp,0.105
data/TSP/expansion/279.tsp,0.142
data/TSP/expansion/28.tsp,0.142
data/TSP/expansion/280.tsp,0.12
data/TSP/expansion/281.tsp,0.074
data/TSP/expansion/282.tsp,0.057
data/TSP/expansion/283.tsp,0.086
data/TSP/expansion/284.tsp,0.057
data/TSP/expansion/285.tsp,0.053
data/TSP/expansion/286.tsp,0.045
data/TSP/expansion/287.tsp,0.034
data/TSP/expansion/288.tsp,0.066
data/TSP/expansion/289.tsp,0.133
data/TSP/expansion/29.tsp,0.155
data/TSP/expansion/290.tsp,0.081
data/TSP/expansion/291.tsp,0.064
data/TSP/expansion/292.tsp,0.061
data/TSP/expansion/293.tsp,0.215
data/TSP/expansion/294.tsp,0.063
data/TSP/expansion/295.tsp,0.122
data/TSP/expansion/296.tsp,0.08
data/TSP/expansion/297.tsp,0.057
data/TSP/expansion/298.tsp,0.053
data/TSP/expansion/299.tsp,0.121
data/TSP/expansion/3.tsp,0.079
data/TSP/expansion/30.tsp,0.11
data/TSP/expansion/300.tsp,0.035
data/TSP/expansion/301.tsp,0.077
data/TSP/expansion/302.tsp,0.082
data/TSP/expansion/303.tsp,0.132
data/TSP/expansion/304.tsp,0.052
data/TSP/expansion/305.tsp,0.088
data/TSP/expansion/306.tsp,0.074
data/TSP/expansion/307.tsp,0.118
data/TSP/expansion/308.tsp,0.028
data/TSP/expansion/309.tsp,0.104
data/TSP/expansion/31.tsp,0.063
data/TSP/expansion/310.tsp,0.051
data/TSP/expansion/311.tsp,0.069
data/TSP/expansion/312.tsp,0.052
data/TSP/expansion/313.tsp,0.038
data/TSP/expansion/314.tsp,0.05
data/TSP/expansion/315.tsp,0.108
data/TSP/expansion/316.tsp,0.052
data/TSP/expansion/317.tsp,0.093
data/TSP/expansion/318.tsp,0.183
data/TSP/expansion/319.tsp,0.046
data/TSP/expansion/32.tsp,0.071
data/TSP/expansion/320.tsp,0.071
data/TSP/expansion/321.tsp,0.061
data/TSP/expansion/322.tsp,0.042
data/TSP/expansion/323.tsp,0.1
data/TSP/expansion/324.tsp,0.043
data/TSP/expansion/325.tsp,0.139
data/TSP/expansion/326.tsp,0.141
data/TSP/expansion/327.tsp,0.057
data/TSP/expansion/328.tsp,0.095
data/TSP/expansion/329.tsp,0.038
data/TSP/expansion/33.tsp,0.069
data/TSP/expansion/330.tsp,0.07
data/TSP/expansion/331.tsp,0.118
data/TSP/expansion/332.tsp,0.125
data/TSP/expansion/333.tsp,0.062
data/TSP/expansion/334.tsp,0.074
data/TSP/expansion/335.tsp,0.106
data/TSP/expansion/336.tsp,0.08
data/TSP/expansion/337.tsp,0.078
data/TSP/expansion/338.tsp,0.07
data/TSP/expansion/339.tsp,0.043
data/TSP/expansion/34.tsp,0.183
data/TSP/expansion/340.tsp,0.032
data/TSP/expansion/341.tsp,0.082
data/TSP/expansion/342.tsp,0.086
data/TSP/expansion/343.tsp,0.103
data/TSP/expansion/344.tsp,0.06
data/TSP/expansion/345.tsp,0.082
data/TSP/expansion/346.tsp,0.072
data/TSP/expansion/347.tsp,0.063
data/TSP/expansion/348.tsp,0.065
data/TSP/expansion/349.tsp,0.09
data/TSP/expansion/35.tsp,0.07
data/TSP/expansion/350.tsp,0.052
data/TSP/expansion/351.tsp,0.084
data/TSP/expansion/352.tsp,0.035
data/TSP/expansion/353.tsp,0.058
data/TSP/expansion/354.tsp,0.139
data/TSP/expansion/355.tsp,0.047
data/TSP/expansion/356.tsp,0.086
data/TSP/expansion/357.tsp,0.077
data/TSP/expansion/358.tsp,0.118
data/TSP/expansion/359.tsp,0.041
data/TSP/expansion/36.tsp,0.106
data/TSP/expansion/360.tsp,0.098
data/TSP/expansion/361.tsp,0.037
data/TSP/expansion/362.tsp,0.091
data/TSP/expansion/363.tsp,0.079
data/TSP/expansion/364.tsp,0.061
data/TSP/expansion/365.tsp,0.033
data/TSP/expansion/366.tsp,0.037
data/TSP/expansion/367.tsp,0.032
data/TSP/expansion/368.tsp,0.164
data/TSP/expansion/369.tsp,0.051
data/TSP/expansion/37.tsp,0.066
data/TSP/expansion/370.tsp,0.118
data/TSP/expansion/371.tsp,0.085
data/TSP/expansion/372.tsp,0.082
data/TSP/expansion/373.tsp,0.064
data/TSP/expansion/374.tsp,0.067
data/TSP/expansion/375.tsp,0.105
data/TSP/expansion/376.tsp,0.064
data/TSP/expansion/377.tsp,0.086
data/TSP/expansion/378.tsp,0.071
data/TSP/expansion/379.tsp,0.087
data/TSP/expansion/38.tsp,0.025
data/TSP/expansion/380.tsp,0.051
data/TSP/expansion/381.tsp,0.045
data/TSP/expansion/382.tsp,0.107
data/TSP/expansion/383.tsp,0.047
data/TSP/expansion/384.tsp,0.046
data/TSP/expansion/385.tsp,0.096
data/TSP/expansion/386.tsp,0.077
data/TSP/expansion/387.tsp,0.03
data/TSP/expansion/388.tsp,0.067
data/TSP/expansion/389.tsp,0.036
